"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"f_unclassified_o__Candidatus_Liptonbacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151285930408472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Candidatus_Lloydbacteria",0,0,0,0,0,0,0,0,0,0.00886300329197265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981996726677578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Candidatus_Magasanikbacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541441066222407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Candidatus_Moranbacteria",0,0,0,0,0,0,0,0.00285238887568338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483689538807649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Candidatus_Nomurabacteria",0.00115796584000772,0,0,0,0,0,0.00269541778975741,0.00320893748514381,0,0,0,0,0,0,0,0,0.00985607008760951,0.00217087920607846,0,0,0,0,0,0,0,0,0,0.0081580077286389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136840504789418,0,0.00542237442922374,0,0,0,0,0,0,0,0,0.00134983127109111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Candidatus_Pacebacteria",0,0,0,0,0,0,0,0.00166389351081531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Candidatus_Peregrinibacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146231721034871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Candidatus_Peribacteria",0,0,0,0,0,0,0,0,0.00384193194291987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__CCD24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00695915279878971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Chitinophagales",0,0.00926998841251448,0,0,0,0.0091566265060241,0.00829359319925358,0,0,0,0,0,0.000577645133339752,0,0,0,0,0,0,0,0.00927805160916208,0,0,0,0,0,0,0,0,0,0,0,0,0.000660611065235343,0,0.00414593698175788,0,0.000756286632633768,0,0,0,0,0.00620347394540943,0,0.0041649312786339,0.00113555713271824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Chthonomonadales",0,0,0.00822737471952132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784077201447527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Clostridia_UCG-014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148883374689826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Clostridia_vadinBB60_group",0,0,0,0,0,0,0,0,0,0,0.0126507796410709,0,0,0,0,0,0,0,0,0.0131807145334721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850492390331244,0,0,0,0,0,0,0.00713470319634703,0.0137442732194919,0.00042583392476934,0,0,0,0,0,0,0,0,0,0,0.0432595573440644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Cyanobacteriales",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000745712155108128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Desulfotomaculales",0,0,0,0,0,0,0,0,0,0,0,0.00495594713656388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Elev-16S-573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302571860816944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Elsterales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106537530266344,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Fibrobacterales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680786686838124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Frankiales",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234366677319697,0,0,0.011107634543179,0,0,0.0142212972597988,0,0,0,0,0,0,0,0.0051524259338772,0.00754830917874396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228782287822878,0,0,0,0.0078740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Gaiellales",0,0,0,0,0,0,0,0.00166389351081531,0,0.00582425930615346,0,0.00312041116005874,0,0,0,0,0.00297246558197747,0,0.0102874432677761,0,0,0,0,0.0132190067881386,0,0,0.00656694636993798,0,0.00211352657004831,0,0,0.00306873977086743,0,0,0,0.00646766169154229,0.00402864816472695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202474690663667,0,0,0,0.0382293762575453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Gammaproteobacteria_Incertae_Sedis",0,0.00424874468906914,0,0,0,0,0,0,0,0,0.00853192115328038,0,0,0,0.00331886647944856,0,0.00250312891113892,0,0.00847201210287443,0,0,0,0,0,0,0,0,0,0,0,0,0.0116612111292962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268276324614353,0,0,0,0,0,0.000674915635545557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518134715025907,0
"f_unclassified_o__Gastranaerophilales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370159453302961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__IMCC26256",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319590923617769,0,0,0,0,0.0184568835098336,0,0,0,0,0,0,0,0,0,0.00845410628019324,0,0,0.00286415711947627,0,0.00132122213047069,0,0,0,0,0,0.00854214123006834,0,0,0,0,0,0,0,0,0,0,0.0102533172496984,0,0.00292463442069741,0.00969064480059635,0,0.0211267605633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__JG36-TzT-191",0,0,0,0,0,0,0,0,0,0,0,0.0025697503671072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__JGI_0000069-P22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371004566210046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Kapabacteriales",0,0.00733874082657397,0.0137122911992022,0.00231160425335183,0,0,0.0196972838482272,0.00261468980270977,0,0.0124082046087617,0.0135333921741689,0.00734214390602056,0,0,0.0127648710748021,0.0191674153938305,0.0132978723404255,0,0,0.0291363163371488,0,0,0,0,0.00453172205438067,0.00502857142857143,0.0331995622035753,0,0.0202294685990338,0,0.0241675617615467,0.0153436988543372,0.00219587176108915,0,0.0372710044219836,0.0076285240464345,0.0129811996418979,0,0.0431535269709544,0,0.00673400673400673,0,0.00372208436724566,0.00342465753424658,0.0220741357767597,0,0.0298457411133467,0.049306625577812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178041543026706
"f_unclassified_o__KI89A_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211800302571861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Micavibrionales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00513285024154589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Microtrichales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166493236212279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796019900497512,0.0174574753804834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914401828803658,0.000899887514060742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__mle1-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__mle1-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877458396369138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Oligoflexales",0,0,0,0,0,0.00602409638554217,0,0,0,0.0134211192707014,0,0,0,0,0,0,0.00500625782227785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214822771213749,0,0,0,0.0110549589387239,0,0,0,0,0,0,0,0,0,0,0,0.00804828973843058,0,0.0129151291512915,0,0,0.00939801879603759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932642487046632,0
"f_unclassified_o__OPB41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392038600723764,0,0,0,0,0.0224471830985916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Oxyphotobacteria_Incertae_Sedis",0,0,0,0,0,0,0,0,0,0.00759685996454799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562429696287964,0,0,0,0,0,0,0,0,0,0,0.0282828282828283,0,0,0,0,0,0,0,0,0
"f_unclassified_o__PB19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457200914401829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__PeM15",0,0.00849748937813828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844390832328106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Peptostreptococcales-Tissierellales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808625336927224,0,0,0,0.00659035726673604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120859444941808,0,0,0.00227790432801822,0,0,0,0,0,0,0,0,0.0055350553505535,0,0,0,0,0.00521803950801342,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Planctomycetales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257186081694402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152045005321575,0,0,0,0,0,0,0,0,0,0.00736601473202946,0.00584926884139483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__PLTA13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408472012102874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__R7C24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196671709531014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__RBG-13-54-9",0,0,0,0,0,0,0,0.00356548609460423,0,0,0,0,0,0,0,0,0,0,0.00257186081694402,0,0.00869817338358945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Rhizobiales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037821482602118,0,0.00492896491736735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Rhodospirillales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776240296996288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170164492342598,0,0,0,0,0,0.00770547945205479,0,0,0.00335345405767941,0.0431432973805855,0,0,0.00482509047044632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Rickettsiales",0,0,0,0,0,0,0,0,0.00384193194291987,0.0126614332742466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127360562143171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__S-70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121028744326778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__S085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181543116490166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Saccharimonadales",0.00434237190002895,0,0,0,0,0,0,0.00213929165676254,0.00329308452250274,0,0,0,0,0.000852242462980718,0,0,0.00563204005006258,0.00356644440998604,0.0167927382753404,0,0,0,0,0,0,0,0,0.00279089738085015,0.00664251207729469,0.001776684433511,0,0.0102291325695581,0,0,0.0246367656348705,0,0,0.0105880128568728,0,0.00541002277904328,0,0.00440930515432568,0,0,0.0179092044981258,0,0.0100603621730382,0,0,0,0,0,0.00821147356580427,0,0,0,0,0,0,0.025181598062954,0.00141276194961149,0,0,0,0,0,0,0,0,0,0,0,0.00514342235410485
"f_unclassified_o__SBR1031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287443267776097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__SJA-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310173697270471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Subgroup_17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107413010590015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Syntrophales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Vicinamibacterales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255297421496043,0,0,0,0.00998487140695915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025626423690205,0,0,0,0,0,0,0.00201207243460765,0,0,0,0,0,0.000449943757030371,0,0,0,0,0,0.0089974293059126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423600605143722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_p__Armatimonadota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107998650016875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_p__Firestonebacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823244552058111,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_p__MBNT15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196671709531014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_p__NB1-j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226928895612708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_p__SAR324_cladeMarine_group_B",0,0,0,0,0,0,0.00497615591955215,0,0,0,0,0,0,0,0.0109777891243298,0,0,0,0,0,0,0,0,0,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0.00746887966804979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_p__WPS-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251609128145114,0,0,0,0,0.00435835351089588,0,0,0,0,0,0,0,0,0,0,0,0,0
"f_unclassified_p__WS4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568181818181818,0,0,0
"Family_III",0,0,0,0,0,0,0,0.00297123841217019,0,0,0,0,0,0,0,0,0.00500625782227785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621761658031088,0
"Fibrobacteraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347790507364975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fimbriimonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162365903160336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113442994895065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101237345331834,0,0,0,0,0,0,0,0.00211914292441724,0,0,0,0,0,0,0,0,0,0,0,0
"Flavobacteriaceae",0.0677410016404516,0.0552336809578988,0.00299177262528048,0.00832177531206657,0.0940450711318142,0.0310843373493976,0.00808625336927224,0.00499168053244592,0.00274423710208562,0.00810331729551785,0,0.00752569750367107,0,0.0120379247896026,0.029869798315037,0.00299490865528601,0.00704005006257822,0,0,0.0305237599722511,0,0.0111520820217645,0.0246371920350996,0.00250089317613433,0.0430513595166163,0.00777142857142857,0.0149580445093032,0.0064405324173465,0.00664251207729469,0.00628672953396201,0.0225563909774436,0.00490998363338789,0.0188844971453667,0,0.0315855969677827,0.00464344941956882,0.00313339301700985,0,0,0.00626423690205011,0.0511784511784512,0.0328417211494602,0,0.0142694063926941,0.0087463556851312,0,0.00435949027498323,0,0,0.0107178464606181,0.0476477683956574,0.00685801371602743,0,0.00969064480059635,0.00877706260971328,0,0,0,0.0237789203084833,0,0,0,0,0,0.0151745068285281,0,0,0.027906976744186,0,0.049512987012987,0,0.016580310880829,0.0229475766567755
"Fokiniaceae",0,0,0.0119670905011219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frankiaceae",0,0,0.00797806033408128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112640801001252,0,0,0,0,0,0,0.0139335476956056,0,0,0,0.00923142979819665,0,0.001913352466858,0,0,0,0,0,0,0,0.00245793155605975,0.00746887966804979,0,0,0,0,0,0,0,0,0,0,0.00448654037886341,0,0,0,0,0,0,0,0,0,0,0.00494466682364022,0,0,0,0,0,0,0,0,0,0,0,0
"Gaiellaceae",0,0,0,0.00739713361072584,0,0.00626506024096386,0,0,0,0,0,0,0,0,0,0,0,0,0.00317700453857791,0,0,0,0,0,0,0,0,0,0,0,0.0123523093447905,0,0.00746596398770312,0,0,0.0076285240464345,0,0,0,0,0,0,0,0,0.00291545189504373,0,0,0,0,0,0,0,0.00483689538807649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150429799426934,0,0
"Gemellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267639902676399,0,0,0,0,0,0,0,0,0,0
"Geminicoccaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284738041002278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
