"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"g_unclassified_o__Gaiellales",0,0,0,0,0,0,0,0.00163056137898905,0,0.0055676591624304,0,0.00307247424543647,0,0,0,0,0.00293345684730585,0,0.00997359929598123,0,0,0,0,0.0128874956461163,0,0,0.0065123010130246,0,0.00208830548926014,0,0,0.00292226767971946,0,0,0,0.0065989847715736,0.00370065789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019311232700354,0,0,0,0.0378109452736318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Gastranaerophilales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363128491620112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__IMCC26256",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315324784528064,0,0,0,0,0.0178938105016134,0,0,0,0,0,0,0,0,0,0.00835322195704057,0,0,0.00272744983440483,0,0.00130314383450073,0,0,0,0,0,0.00837988826815642,0,0,0,0,0,0,0,0,0,0,0.0101130279595479,0,0.00278940027894003,0.00943738656987296,0,0.0205040580948313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__JG36-TzT-191",0,0,0,0,0,0,0,0,0,0,0,0.00253027290800651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__JGI_0000069-P22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348806010195868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Kapabacteriales",0,0.00729086722947045,0.0132211538461538,0.00227583067819754,0,0,0.0181818181818182,0.00256231073841137,0,0.0118615347373517,0.0127813281467074,0.00722935116573288,0.00199771689497717,0.000945974353584192,0.0123762376237624,0.0188235294117647,0.0129689671144048,0,0,0.0289955125992406,0,0,0,0,0.00452488687782805,0.00481505799956227,0.0329232995658466,0,0.0199880668257757,0,0.0241545893719807,0.0146113383985973,0.00219587176108915,0.000488678937937775,0.0364986081039282,0.00693739424703892,0.0119243421052632,0,0.0435693338919145,0,0.00668449197860963,0,0.0036101083032491,0.00375637241749396,0.0211323763955343,0,0.0288212435233161,0.0481203007518797,0,0,0,0,0.000429138504452312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171493902439024
"g_unclassified_o__KI89A_clade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Micavibrionales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507159904534606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Microtrichales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165688643424232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812182741116751,0.0160361842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893300248138958,0.000858277008904624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__mle1-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153206390895163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__mle1-8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850689351716046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Oligoflexales",0,0,0,0,0,0.00572868927589368,0,0,0,0.0130718954248366,0,0,0,0,0,0,0.00494055890072564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111351685740798,0,0,0,0,0,0,0,0,0,0,0,0.00809585492227979,0,0.0128723795513056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922131147540984,0
"g_unclassified_o__OPB41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386674598453302,0,0,0,0,0.0217855617257582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Oxyphotobacteria_Incertae_Sedis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053642313056539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__PB19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446650124069479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__PeM15",0,0.00844205679201842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083283759666865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Planctomycetales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249339982399531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149835181300569,0,0,0,0,0,0,0,0,0,0.00719602977667494,0.00557880055788006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__PLTA13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396010560281608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__R7C24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001906717512467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__RBG-13-54-9",0,0,0,0,0,0,0,0.00349406009783368,0,0,0,0,0,0,0,0,0,0,0.00249339982399531,0,0.00828500414250207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Rhizobiales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366676444705192,0,0.00469483568075117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Rhodospirillales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077207116482041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166266395714022,0,0,0,0,0,0.00724443251945264,0,0,0.00323834196891192,0.0421052631578947,0,0,0.00475907198096371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Rickettsiales",0,0,0,0,0,0,0,0,0.0037593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127360562143171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__S-70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117336462305661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__S085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176004693458492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Saccharimonadales",0.00427391015291101,0,0,0,0,0,0,0.00209643605870021,0.00322234156820623,0,0,0,0,0.000840866092074837,0,0,0.00555812876331635,0.00349437860832574,0.0162804341449105,0,0,0,0,0,0,0,0,0.00269374222958972,0.00656324582338902,0.00176151761517615,0,0.00974089226573154,0,0,0.0241261985771729,0,0,0.0103454646222058,0,0.0053072625698324,0,0.00434522025771651,0,0,0.0171451355661882,0,0.00971502590673575,0,0,0,0,0,0.00783177770625469,0,0,0,0,0,0,0.0251937984496124,0.00138472190168474,0,0,0,0,0,0,0,0,0,0,0,0.00495426829268293
"g_unclassified_o__SBR1031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278674097975946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__SJA-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300842358604091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Subgroup_17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104136110296275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Syntrophales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Vicinamibacterales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0.00968025814021707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251396648044693,0,0,0,0,0,0,0.00194300518134715,0,0,0,0,0,0.000429138504452312,0,0,0,0,0,0.0089974293059126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_o__Woesearchaeales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410677618069815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_p__Armatimonadota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107418596844579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_p__Firestonebacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823643410852713,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_p__MBNT15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001906717512467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_p__NB1-j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220005866823115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_p__SAR324_cladeMarine_group_B",0,0,0,0,0,0,0.00478468899521531,0,0,0,0,0,0,0,0.0106435643564356,0,0,0,0,0,0,0,0,0,0,0.00481505799956227,0,0,0,0,0,0,0,0,0,0,0,0,0.00754084625052367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_p__WPS-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251461988304094,0,0,0,0,0.00436046511627907,0,0,0,0,0,0,0,0,0,0,0,0,0
"g_unclassified_p__WS4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568181818181818,0,0,0
"Gaiella",0,0,0,0.00728265817023213,0,0.00595783684692942,0,0,0,0,0,0,0,0,0,0,0,0,0.00308008213552361,0,0,0,0,0,0,0,0,0,0,0,0.0123456790123457,0,0.00746596398770312,0,0,0.0077834179357022,0,0,0,0,0,0,0,0,0.00279106858054226,0,0,0,0,0,0,0,0.00461323892286235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148200423429781,0,0
"Galbitalea",0,0,0,0,0,0,0,0.000582343349638947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002710027100271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gardnerella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632585509378448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295902883156297,0,0,0,0,0,0,0,0
"Gemella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267639902676399,0,0,0,0,0,0,0,0,0,0
"Gemmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337342329128777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429138504452312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487012987012987,0.0127028934368384,0,0
"Gemmatimonas",0,0.00460475825019187,0.0168269230769231,0,0,0,0,0.000931749359422315,0,0,0,0,0,0,0,0.0173529411764706,0,0,0,0,0.00994200497100249,0,0,0.0111459421804249,0,0,0,0,0,0,0,0,0,0,0.0170120630992886,0,0,0,0.0104733975701718,0,0,0,0,0.00402468473302925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946226632817909,0,0,0,0,0,0,0,0,0.00568181818181818,0,0,0
"Geobacillus",0,0,0.0103365384615385,0,0,0,0,0,0,0,0,0.0168082414603289,0,0,0,0.00647058823529412,0.00494055890072564,0,0,0,0,0,0,0.0167189132706374,0,0,0,0,0,0,0,0,0,0,0,0.00423011844331641,0,0,0,0.0139664804469274,0,0,0,0,0,0,0,0,0.0209635895549834,0,0.0110053539559786,0.0235732009925558,0.00450595429674928,0.00544464609800363,0,0.0320375907731739,0,0,0,0.0251937984496124,0.00738518347565197,0,0,0.0217606330365974,0,0,0,0,0,0,0,0.0573770491803279,0
"Geodermatophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116348448687351,0,0.0161030595813204,0,0,0,0,0,0.0119243421052632,0,0,0.0122905027932961,0,0,0,0.00912261872819962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178041543026706,0,0,0,0,0,0,0,0,0
"Georgenia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875465090829503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geothermomicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607718018839259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Geothrix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439932318104907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glaciibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105108261509355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gloeocapsa_PCC-7428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339147286821705,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gluconobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089678510998308,0,0,0.00544616673648932,0,0,0,0,0,0,0,0.0132772020725389,0,0,0,0,0,0,0,0,0,0,0,0.0282776349614396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glutamicibacter",0,0,0.0127403846153846,0,0.00272885140163731,0.00939505041246563,0.00669856459330144,0,0.0214822771213749,0,0,0.11042833905657,0,0.00168173218414967,0,0.0102941176470588,0,0.0083561227590398,0,0,0.0127036730185032,0.00215169445938677,0.0204766700234978,0,0,0.0297658130882031,0,0,0,0.0505420054200542,0,0.00837716734852913,0,0.0097735787587555,0,0,0,0.00443377055237391,0,0,0.0307486631016043,0.0134851663170512,0,0,0,0.00891632373113855,0,0,0.00845899227657227,0.0048828125,0,0.00645161290322581,0.00750992382791546,0,0,0.0333190944041008,0,0.0488958990536278,0.0366323907455013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordonia",0,0,0,0,0,0,0,0,0,0,0,0.00596421471172962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120182345627849,0.00775656324582339,0.00474254742547425,0,0,0,0,0.0092793071450665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423429781227946,0,0
"Gracilibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502793296089385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Granulicatella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385078219013237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Granulicella",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000420433046037419,0,0,0.00108074725953373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193798449612403,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gryllotalpicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057809543830145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075743580269721,0,0,0,0,0,0,0,0.00493827160493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haemophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270676691729323,0.00588451636631114,0,0,0,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hafnia-Obesumbacterium",0,0,0,0,0.00173654180104193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haliangium",0,0,0,0,0,0,0,0,0,0.0101670297748729,0,0,0,0,0,0,0,0,0.013347022587269,0,0,0,0,0,0,0,0,0,0.00566825775656325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00362976406533575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Halomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625229863920559,0,0.0184414039262344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haloplasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401420410683959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hephaestia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880758807588076,0,0,0,0,0,0,0,0,0,0.00726256983240223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Herbaspirillum",0.00446386171526261,0,0,0,0.00198461920119077,0,0,0,0,0,0,0,0,0.00262770653773387,0,0,0,0,0,0,0.0265120132560066,0,0,0,0,0.00372072663602539,0,0.0064235391628678,0,0,0,0.00603935320475356,0,0,0,0,0,0,0,0,0,0.0103386275097393,0,0,0,0,0,0,0,0.009521484375,0,0,0,0.0203266787658802,0,0,0,0,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0.0275974025974026,0,0,0.00914634146341463
"Herminiimonas",0.000949757811758002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299670362601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hgcI_clade",0,0,0.0353365384615385,0,0,0.0295600366636114,0.0279425837320574,0,0,0.0610021786492375,0.0527924423450959,0.0160853063437556,0,0,0,0.0194117647058824,0.0126601821831095,0,0,0.0241629271660338,0.0248550124275062,0,0,0,0.0520361990950226,0.00766031954475815,0.0296671490593343,0.00808122668876917,0.0262529832935561,0,0.0284487385936661,0.0138320670173388,0,0,0.0309310238168883,0.0131979695431472,0.0308388157894737,0,0.0364474235441977,0.0142458100558659,0.0207219251336898,0,0,0.0190501744030051,0,0,0.0323834196891192,0.0511278195488722,0,0,0,0,0,0,0.0257309941520468,0,0.045273631840796,0,0,0.0198643410852713,0,0,0,0.0534124629080119,0.0220030349013657,0,0,0.0551090700344432,0,0,0,0.0358606557377049,0
"HN-HF0106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469345849222646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Humibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948509485094851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
